x,y,z,temperature
-25.201084275727503,-14.158856046727331,-8.254629894390007,2.629229
-24.97640296354863,-14.108672309697532,-1.544419925451314,2.751742
-24.79420118880676,-13.934327299343446,22.619766958032596,5.115297999999999
-24.88732350621156,-13.370021153153838,8.06946931664661,5.565885
-24.89040971456934,-12.802587462761531,5.265004793957023,5.4183449999999995
-25.140431214267092,-12.81889935114801,5.864729055214264,5.423872000000001
-25.154352852846962,-12.35415041538952,-9.95556245313436,2.858034
-24.88900454584934,-12.44349029234309,7.209084070188868,5.399645
-24.902400842599814,-11.759071896601366,-1.6909547460496095,2.755972
-25.094656680346723,-11.89099541212058,-0.5078198947596088,2.373246
-25.24590069107569,-11.800358068036745,0.6473965332435456,2.348128
-25.225780043562143,-11.879561217992741,8.2123982827699,5.454532
-24.927803316870133,-11.30169971955768,-14.25665893611921,4.867329000000001
-24.96180484131929,-11.33408308649317,-8.287802474225957,3.543926
-25.011856272367865,-11.410779966621476,-6.600390739705797,3.94837
-25.11196804543293,-11.408690645413447,2.121746304097515,3.8109029999999997
-24.826760977963563,-10.8037338254064,-9.609535306784144,3.690042
-25.199239038150512,-10.907697495082514,-2.1900574392430516,3.8546430000000003
-25.225898453210288,-10.915641484836016,4.7463935267103095,5.418695
-25.15817820130237,-10.973063515606942,10.210424013472352,5.676110000000001
-24.868736179906314,-10.571924467844049,-24.88804351923274,4.607603
-24.909203374907797,-10.601434918775057,-24.51574960051362,4.531008
-25.172457620476237,-10.119968305567339,-18.019144695818632,4.187341
-25.010725636250882,-10.0967731404563,-9.6994988485989,4.253836
-24.90596382437945,-10.08567179083006,-2.4329888733576888,4.929105
-24.752449818864925,-9.880978143467594,14.580735488253048,5.421953
-24.93239427396333,-9.407105137585354,-19.691820967108956,4.169685
-24.98361272579685,-9.667016040990832,2.7289451871219716,4.502392
-24.92365352157118,-9.317686886639542,8.103072303247988,5.776487000000001
-25.210394830647903,-9.355944481558327,12.177274938028889,5.680684
-25.120023701579548,-8.858227218903751,-0.6444632336336127,5.044153
-25.238832950450384,-8.801649185818311,5.697731151708802,5.616453999999999
-25.220679833431667,-8.775233866895627,17.89752595347736,4.856747
-25.186614445401812,-8.347148891616445,-10.427386271632388,4.891533
-24.977462070827748,-8.568317339850706,-2.1153418770580625,5.333186
-25.108851636598384,-8.498672710421348,8.405814079952966,5.812597
-24.84840128027703,-8.652804759425845,14.762951028542453,5.064829
-25.116844970018835,-8.603041564558477,15.810416177799405,4.937956
-24.757331940876124,-8.066044210137928,17.392962832129214,4.782559
-24.95645256646503,-7.339816466487479,-25.084373782299803,4.322162
-25.153623976757668,-7.5429469381258425,-19.159163021670835,4.331728
-25.098427576962482,-7.49216724749618,-18.058099195198036,4.380919
-24.958578365122506,-7.670316104900344,-14.8760429368653,4.444513000000001
-24.82952593036577,-7.521643521762491,-9.522240057493828,4.90647
-24.915491868294854,-7.590084129302456,6.148863664991072,6.364393
-24.79588587539891,-7.441529779862496,9.82115027366322,5.514778
-24.996597766130144,-7.7401035605714945,22.962179553506513,4.234209
-24.98372007999156,-6.8312295719971114,-18.6628572152653,4.358382
-24.781468244817052,-6.887443026259379,-4.871455135420294,5.16062
-25.187218379306746,-6.439531967286907,-9.215277187862373,4.78712
-25.15744294164165,-6.6201736890097385,12.887036287677386,5.195374
-25.094971531894373,-6.354501534468876,21.50164055633511,4.440423
-25.12423767498294,-6.329016612962988,21.82101482952267,4.387188999999999
-24.920237204336097,-6.146675036562999,-11.379756199503564,4.780008
-24.78135603317217,-6.207048668807523,8.06351423376258,6.373442999999999
-24.794587630915228,-6.108855122680479,11.134047438241451,5.403617
-24.915206751765194,-5.660434321078289,15.357688280924567,4.859366
-25.236434913174463,-4.96965533132959,-18.555204825270813,4.824650999999999
-25.059123699718363,-4.848924948037482,-2.7492026448271347,4.536715
-25.206083920964815,-5.100380386418948,-1.6345104641727466,4.914229
-24.791902850865494,-5.049168080525683,1.352445908670701,5.387164
-24.866671994927195,-4.668740649905769,-15.77789539399178,5.381535999999999
-24.982267259624994,-4.54114351385812,5.053378495396244,6.565001
-25.005018622109116,-4.470336787927058,23.36736648873012,4.232937
-24.869587148694475,-3.77191873880209,-0.7339678209398488,5.064988999999999
-25.028311373229013,-4.000894040576403,18.562649289249826,4.936227999999999
-24.757812815759618,-2.870499485948099,-9.453570732714201,6.209555999999999
-25.052615569097533,-2.8292050870904206,3.6177527278833663,5.891314
-25.177176439342546,-3.1430916334906214,11.479268986222973,5.547368999999999
-24.953988309315953,-2.453057989501021,3.3484367908875745,5.864668000000001
-24.79024841482864,-2.430572281132212,16.190261351312984,5.137753999999999
-25.025034816049786,-1.8196965034459527,-22.594082944386283,4.834409
-24.999054647092308,-1.8222308313202813,22.02198951098667,3.485984
-25.226637650107666,-1.5592634786262776,-18.83668904310756,5.469133
-25.055601346163716,-1.5885370468865676,-9.291876988928943,7.393723
-25.20333511644779,-1.5982185949013088,4.898178931415956,6.547132
-24.89565793210525,-1.368395006984703,21.69332592237081,3.4119470000000005
-25.197445809774422,-0.8413694271445136,-4.736915392734011,4.792638
-24.827748078949533,-0.8612929771496658,7.880897901005626,7.740006
-24.991475694962894,-1.1740969387960465,9.366620909943922,5.981466999999999
-25.133918588785345,-1.2055426262743414,13.750990880758904,5.353623
-25.04581683063382,-0.7041218881710395,-11.714481505128397,8.49012
-25.13337454569552,-0.4320977375233682,-8.322820205136964,7.392888000000001
-24.766316797099986,-0.5652488341613344,-4.077907825928809,4.496305
-24.7894662383495,-0.25434382460661503,16.492574685938525,4.788518
-24.93560743204209,0.13050832651467958,-22.28425989444172,5.112777
-25.074354629020892,0.18676368147713385,-6.543464818987247,6.628515000000001
-24.77909302453328,0.03142633540600437,1.3825653589396836,5.102165
-25.042183362609148,0.4479675714642074,6.251784151712946,6.817902
-25.01823001567055,0.9934467132872048,-8.678686646494581,7.849705
-25.1142929577439,0.8208718258207104,19.79130006259236,3.766113
-24.91877536048867,1.4469326540121688,-3.6979898805797746,4.371545
-24.88167205856792,1.4028508004525613,2.5774996457999326,5.758804
-24.981659644344642,1.4467785489964027,5.814715369658713,6.787173
-25.13994648778454,1.7620126496061408,-12.808350656379083,8.346802
-25.193755181340617,1.7945536094117105,-6.9973644521476785,6.547850999999999
-25.22196675896625,1.7638357279466106,-5.9489728417683985,5.348692000000001
-25.177859976704195,1.8408704023661329,0.72647583690376,4.562117
-24.987535699854206,2.1585190479894893,11.024229825425659,3.834306
-24.758096579986518,2.1724733871947506,22.997197684554564,3.430255
-25.071481551547713,1.790586130189221,23.818116319871248,3.3974989999999994
-25.03324740425064,2.689883522542202,2.04753866803964,5.476169999999999
-24.952398505511756,2.9207138713806127,-7.85050391581331,7.704809000000001
-25.173828575581208,2.8154709692324196,4.844766044343602,6.173734
-25.081559812490976,3.090088034645504,17.916201054228985,3.896441
-25.12189158059245,3.587881056937478,4.059663825766563,5.827343000000001
-24.840669049487282,3.683409302969039,24.352336733897108,3.805089
-25.000257980138134,4.016449490708028,-1.7627392351105335,4.020103
-25.01198629977252,3.871544394157292,12.856554633198092,3.235746
-24.80186694256361,4.3414811276532985,-8.836351891841018,7.745546
-25.182648840707312,4.518591783795017,2.4544092577483587,5.48319
-25.113672827692096,4.424125506111851,7.402708025858537,7.152111
-25.240053239289953,4.453794665537067,9.95870628178445,7.432822999999999
-24.972216257404828,4.461671865867672,14.772800464265082,3.004253
-24.849622013423506,5.3980025795586855,-17.338102965060745,6.643346
-25.084722679894178,5.525264268424862,9.760625967339134,7.735230999999999
-24.808718620333245,5.61192518818107,16.761836891647665,3.314242
-24.910731102283346,6.165823490666391,-12.672097236302786,7.524788
-24.756189297770952,5.9459496793095985,-8.354730148551901,6.030353999999999
-24.97079011921801,5.979795259451271,0.7831263696824904,4.230786
-25.088635649853273,6.032131295592869,3.083507055377889,5.518754
-24.87073957143053,6.068700210367842,13.88122897903779,3.5902790000000007
-25.079656998130844,6.371071171400444,9.180285592991483,7.900735
-25.248859936153032,7.05858439610015,-6.658681410648421,4.101522
-24.88447224619911,6.823071004848646,0.15463120617126974,4.030047
-25.13780459303063,7.60156131866267,-5.097958154597924,3.9071540000000002
-24.78063004679201,7.253292898544446,19.1366796194648,3.87993
-24.95259546964147,7.9925061392568,-14.559320438822825,6.635986999999999
-25.12394631646488,8.201807337976737,-8.51544071004105,4.486108
-25.2264352031581,8.191808558106285,6.507595156793199,6.188431
-24.88640121579152,7.8672838483510095,7.93429909976874,7.06869
-24.849845913913637,9.014077360506358,-1.793519826811092,4.006752
-25.22507793701403,9.030819759641766,-0.46952022781372704,3.9738210000000005
-25.18630567506171,9.172911071288791,0.0761524650917601,3.936183
-24.921826026993575,9.286690753407168,-13.20441742422788,6.258141000000001
-24.755321906750932,9.834937465149206,6.522971437827714,6.017353999999999
-24.9440930446533,9.928332774607673,7.39712005645995,6.537736
-25.086019857298936,10.556284533879836,-6.158438660761582,3.9460120000000005
-24.83632192550359,10.518829533280252,-3.825758087459632,3.990618
-24.970842230245847,10.391581006109643,-1.073535668649133,3.983652
-24.822407117989737,10.265695427468595,1.472195849255523,4.558672
-24.944918201507384,11.036251243452671,-19.02220798568177,6.377959999999999
-25.184282622635447,10.815678310849417,19.411362265410652,4.147052
-24.810384599463138,11.509406965026821,-11.094970955639099,4.941849
-25.241956051799548,11.554185243739468,-4.656687977611998,3.9423529999999998
-25.07370603908811,12.009908909273898,-5.618056332302705,3.921441
-25.20003208066975,12.55680552170576,-15.201409479034151,6.263828000000001
-24.90018973466188,12.501148594195595,-7.98047388823069,3.982004
-24.9403455935116,12.594481518232964,-2.099440837740109,4.043607
-25.028577782234546,12.392142726876129,1.9796712223302193,4.675770999999999
-25.04873613613416,13.192104907694691,-4.504708146642767,3.9131670000000005
-25.074248734276587,13.759978818599377,15.291832977219423,4.099007
-24.970653093546215,14.384838334887215,-2.2531644541578673,4.09038
-25.11619623645124,14.626856128889123,5.767371264244293,5.609812000000001
-25.10927564527295,15.232002774541106,-23.282820981070742,4.899471999999999
-25.053642218670337,15.13683326968475,9.94855145835398,7.5994269999999995
-25.17756183989357,15.313889069619458,15.028195417266195,4.085989
-25.172390775615103,16.716359925692387,-9.784568412344848,3.6828600000000002
-24.88696733892151,16.74851235311417,-6.834862749363349,3.8248420000000003
-25.143628070927083,16.345072244549083,-3.6236310935783895,4.033138
-25.15658330461657,16.432351422527184,-1.6489532814347863,3.9437960000000003
-24.873540487877573,16.516204607050483,2.599618930386827,4.959185
-24.811237137245687,16.65347734897586,3.9636853201447964,5.06943
-24.76312635185942,16.545589100197958,19.805839156343662,2.321804
-25.178157568206775,16.840777925950825,-10.42100914018914,3.677279
-24.991380805678713,16.942580492476804,-6.397300375164866,3.8008230000000003
-24.942590153991524,17.13599769952423,1.6197835998719257,4.642971
-25.142945901757635,17.632072895929557,-6.825992906093764,3.789531
-25.175736933281556,17.60338876696067,12.636159718556497,5.22873
-25.188804224980174,18.024606446237016,-9.276364977875112,3.622624
-24.966234668269934,18.17500448123386,-7.6045701927968725,3.7677690000000004
-25.190763036313825,18.20515557920267,2.5397345456947953,4.877172
-24.814482683696188,17.919102945542893,9.853717710915545,6.674168
-25.240610987402537,18.350900831991428,-4.425229828722591,3.939825
-24.95252766963495,19.07122335950917,-2.599860763175464,3.829624
-25.09043295287538,19.163757567551137,0.4305305426173826,4.286546
-25.06306042432437,19.077072575173677,4.93369102110711,4.985080000000001
-25.03226820991607,18.85690622264887,10.665248761584872,6.495629
-25.210290026748822,18.80378947373159,17.56989571301841,3.353166
-24.818640337221556,19.037496475371217,20.026174493676084,2.571383
-24.88603574069823,19.678951510615818,-13.160620405139623,3.5555279999999994
-25.062610058357553,19.402329950053094,18.716423659316867,3.236167
-25.074610256256047,19.828016161710046,-13.626902844277213,3.489289
-24.752921845469547,19.91287753267349,-10.158233921225907,3.532688
-24.87437407994541,19.78426768889858,7.240320049495973,4.920331
-25.07694012637921,20.52742685452183,-11.136814700861846,3.4921640000000003
-24.95602589450742,20.69152239838148,-9.894082153838795,3.497971
-24.887832856257095,20.254733557236808,3.1778850234016085,4.731589
-25.102981093260496,20.57513566784009,10.353608079432234,6.300035
-25.20469673996607,20.40418735567551,15.495382212699827,3.7947340000000005
-24.883823282911393,20.801293778816035,-10.385930134654926,3.4490340000000006
-25.171594946666872,20.87042607519906,-5.247716906788246,3.862563
-24.75207993311292,20.966389851227476,2.412867628152669,4.666816000000001
-25.18906463731658,21.296481328789056,-10.281218923990723,3.415276
-24.955072346877433,21.518353483384164,-0.4181710400414862,3.965008
-25.171597545658052,21.27479685790448,8.102606429088311,5.382487
-24.779419935204235,22.23075716408805,-1.7173796906122745,3.803131
-25.098388039569876,21.913959378872246,17.14287181210185,3.8566769999999995
-25.043042871322758,22.38549497146695,-1.3808090685845495,3.816419
-25.16811739911342,22.583398589323,2.0097039307496174,4.545151999999999
-24.886152619030394,22.47795350141732,4.671321191502825,4.587484
-24.975217910027492,23.0901681477396,-3.7358024316645175,3.8603690000000004
-24.81604059551141,22.87525767068279,20.39229126046292,3.152362
-24.996824295345963,23.72444815310292,-20.478458184114608,4.689377000000001
-24.906502469593715,23.511104568834533,-16.8139188547289,3.613178
-25.080039242789844,23.693584878068616,-6.0757475220964565,3.6340870000000005
-24.983109831200988,23.558781627545752,5.125356492203156,4.41038
-25.1832421950989,24.47551326089624,21.85983856006075,2.98573
-24.6373786190017,-25.048526234433716,-2.9669745988026786,3.7474110000000005
-24.72299403114589,-25.09531653685074,9.886164966331272,4.410658
-24.723225535089572,-24.650574695829583,-16.238613830786395,4.663259
-24.71192877287646,-24.64379213073728,-12.03476976820053,5.088116
-24.64434468959618,-24.55642046586374,2.766569068351888,4.449629
-24.545138801381672,-24.151716112662744,-9.673156371161662,4.919390000000001
-24.747674860558075,-23.777536631002224,16.156170527027253,4.404717
-24.651778206337585,-23.596891018953496,-12.047838949912162,5.090516
-24.670009221360193,-23.58590799349605,-10.767791780004465,5.017412
-24.59761291536966,-23.554379693239042,-4.68762297934398,4.669933
-24.50528291449591,-22.799974091630965,-4.539157895858187,4.679410000000001
-24.545200736234822,-22.858794868540482,0.7135236215219931,4.29592
-24.34540472710907,-22.95233479415107,19.0786302073492,4.668044
-24.33303975646202,-22.3246139074239,-20.57862631523041,4.030286
-24.5049370452768,-22.680201280608458,22.033209309072568,4.818252
-24.503209779643623,-21.893587546038546,-6.4955568160316135,4.563163
-24.530730702931137,-21.846205469578287,3.752164715513704,4.711154
-24.66331239155076,-22.164348852567983,9.911877709007165,4.67026
-24.28502403282083,-20.844171906440724,-22.002387642175627,4.302527
-24.37686426392067,-20.8079824855455,2.027316660885433,4.657205
-24.450904748974104,-20.98707949960457,6.093575587684322,5.061867
-24.52629960915051,-21.089175529134952,7.938150009173056,5.113382
-24.69429416029951,-20.582463664370646,8.23270247206201,5.224158
-24.525469090681664,-20.462890110943775,13.803637554803416,4.391156
-24.64297977834043,-20.184654388783805,-15.987700841182914,4.749938
-24.51491408976444,-18.67566682709629,-6.329335954323664,4.652092000000001
-24.329502002905393,-18.541719232704036,8.825064584267913,5.364686
-24.453765476895587,-17.893446975013223,9.416423759041935,4.892781
-24.61273397058367,-17.596223423362467,-13.098152562628751,4.209885
-24.708309679836955,-16.932699933100867,9.768366380448152,5.144459999999999
-24.501510842925573,-16.584122001378777,-10.073932566064595,2.412628
-24.53746245752479,-16.55034060994939,0.4084836749269951,4.750021
-24.444246472439964,-16.646143613484448,3.6795363721055616,4.864675999999999
-24.748555753345165,-15.766749833839325,0.9763933247666736,3.909158
-24.553339023749917,-16.152180358182406,4.311769377268241,5.143894000000001
-24.534425051706695,-15.349531150785973,5.7855555832143475,5.246009
-24.57686588810221,-15.136420134374909,-18.21532174496036,4.183343
-24.71501898367644,-14.963614076510671,-6.29542561881278,3.744151
-24.618585323873745,-15.014756917276648,8.822708511938512,5.555116000000001
-24.509433117081798,-15.174583967068827,16.4278547169933,5.089199
-24.33142093885968,-14.264281845791583,-21.04068148507909,4.566928999999999
-24.508778248512236,-14.70246228487945,-16.886903719914347,4.186328999999999
-24.620664774976298,-14.373070625883026,-12.863616121469844,4.909212
-24.636638266924493,-14.324304716082374,-0.4521864944602021,2.376032
-24.680460822255245,-13.792998114055584,-25.198286900233963,4.870879
-24.535599738489747,-14.115559844496522,-14.476863049585923,4.734425000000001
-24.723598499870413,-13.96167443061902,-8.185033285545288,3.038737
-24.600077873414108,-13.413566593976563,-3.7145312069155976,3.886135
-24.320123883208172,-13.639340120175698,-2.358079152198335,2.683485
-24.630171443057243,-13.54358994421443,23.701746651252304,4.915656
-24.705664069829925,-13.203658087753727,-24.677934256811742,4.857206
-24.46751999422931,-13.103777160465864,-13.46040857058233,5.026023
-24.54610798258598,-13.164876448543907,-10.09733120082065,2.66056
-24.26073837401386,-12.778024176100732,-8.533919253717375,2.85205
-24.581628420079358,-12.972904659378797,2.9125772574223077,4.263645
-24.43864563463253,-12.59207372816729,-9.482715090362445,2.82398
-24.308934223424746,-12.597709060356129,6.649566751902402,5.291836
-24.500557302942585,-12.132072406389167,-25.021775812928343,4.750268
-24.320028892528814,-11.802777253792213,-4.909098629747996,4.092338
-24.468300579386113,-11.922603948199098,9.790920644312656,5.490457
-24.53074049310553,-11.736736018443427,-4.531326265663376,4.099631
-24.582099127196557,-11.408902707753747,-0.5571066491152646,2.768427
-24.55294903078331,-10.94592209814928,-22.553605720830763,4.472517
-24.7423310436925,-11.178341613226864,-2.5259877008448557,4.265085
-24.577878306174533,-10.319542069771458,-17.393193880425542,4.217176
-24.546287309703263,-10.343873260601587,0.7865123599540913,3.7999369999999995
-24.642735739817805,-10.361369663785219,13.232064745919876,5.6141060000000005
-24.38832984323134,-9.927717225215984,-24.865518048007853,4.534054
-24.3206898483445,-10.009178244828401,-6.423393599750149,4.625159
-24.647291643928373,-9.969943733290823,-5.993869836474472,4.667015
-24.33692216824064,-10.127716323405714,-2.4446780566463224,5.114160000000001
-24.74657913561514,-9.826442740722701,0.1838693479595303,4.321049000000001
-24.300987321007554,-10.026169523430234,3.8913913606709727,4.40145
-24.703114110985155,-9.821174492013432,4.3540636442804495,4.621383
-24.728942219795428,-9.475208769202432,-17.128894353017113,4.3184249999999995
-24.301434413117676,-9.555758170972531,-8.795777097222516,4.632836
-24.59404431001121,-9.601928769650522,-5.259644200109966,4.861104
-24.485014891023955,-9.364845060998638,-3.9865399440548055,5.044422000000001
-24.660120940780654,-8.78166439391815,-12.817342882233634,5.304303999999999
-24.476556759411626,-9.132522759004635,-10.515726372441355,4.930386
-24.31933913160857,-8.528613362718586,-13.572569640904078,5.125209
-24.610656898278595,-8.267781726099464,6.253348114489722,6.614976000000001
-24.40666119125405,-8.111280032522599,-7.855656905930383,5.051683999999999
-24.351995587168762,-8.121165869574414,-0.04771883709059466,5.265974000000001
-24.66804237588646,-7.413488116160494,-15.226483751172085,4.47798
-24.656341962271703,-7.44930034955667,12.81061295026575,5.17404
-24.373664614187923,-7.7319057916038005,17.79934854599098,4.805783
-24.414924418621545,-6.941077690831877,-14.28448735342013,4.72997
-24.371794704786193,-6.987056053302578,-14.181809695752023,4.858174999999999
-24.568440550320492,-7.048942046418451,1.9553948636756746,5.308030999999999
-24.579486791893192,-6.757993208132695,16.582711873550792,4.849319
-24.499511949851804,-6.531853438491576,-3.423886536255408,4.4895
-24.4579945551534,-6.47354800500291,4.597454752662002,5.89674
-24.60541304646705,-6.014884539809286,-5.083043217910308,5.837182999999999
-24.43622246282284,-6.0774415165193645,10.232640707809972,5.633585999999999
-24.361044623583275,-5.856388492334566,10.297312440857816,5.472529
-24.612147845252405,-5.350142576096283,-9.101489417425228,5.036941
-24.45965012998933,-5.483582930367174,-3.818992433348226,4.711437000000001
-24.428269211558067,-5.64710364493169,-3.313530755295265,4.451492
-24.33556892374609,-4.961344230083447,-15.799053880999166,5.505111
-24.47709090009208,-5.226801683988199,13.0180890460668,5.204550000000001
-24.439008587238057,-4.3613630316131085,-15.85439865005968,5.598919000000001
-24.64328824107906,-4.489599193383415,-10.907956067460043,5.162626999999999
-24.578938145693108,-4.574946234771819,-10.224343990976681,5.292529000000001
-24.700745059957136,-4.387245436828759,11.667405556411902,5.465729
-24.595502187832533,-4.029921602368349,-19.078753707472845,5.063791
-24.366617494407578,-3.8312002970461214,8.826407895218292,6.472786
-24.547452875738447,-3.9657099958424613,11.770436135482703,5.442738
-24.522485030548715,-3.9291635111208802,23.448374791201726,3.687184
-24.34215125019823,-4.22138398456867,24.01924927953141,3.6214760000000004
-24.32280068632373,-3.4630876762091822,0.8457683244147752,4.994063
-24.57711557872802,-2.5058580002138857,5.467499500649918,6.727519999999999
-24.721646269958846,-2.3426158351322153,9.967220474562556,5.828310999999999
-24.643296899967176,-2.612400633297979,23.65282798165311,3.010323
-24.3931203399603,-1.843485719677846,1.9641421651850526,5.539003999999999
-24.702984795618992,-1.6316643571510328,-3.640102685306314,4.479263999999999
-24.682330443558126,-1.342540749343892,4.554091027546296,6.749926999999999
-24.625843699315496,-1.183699301088406,-18.048150623774706,5.722794000000001
-24.69614629883575,-0.8291686377357379,5.3053570609819785,6.949352000000001
-24.346882172965262,-1.1239074967949636,6.531374771187957,7.01124
-24.629474355146503,0.13981215522969365,-1.2764318103039332,4.179243
-24.66624393388444,0.0821863866573625,12.287282860642112,4.458567
-24.748565686707472,0.5824725082569278,-13.486752222727034,8.617575000000002
-24.383108088193563,0.8148501713754241,-17.745637332700625,6.001922000000001
-24.400362406079903,1.3543818012771693,-7.279392919145324,8.06562
-24.28722110745991,1.5921470394774233,-1.429783252987594,4.157701
-24.428497494329363,1.432040889575227,3.271602193211364,6.106918
-24.459998728496537,1.4355698078314652,4.704456571265959,6.578471
-24.33900338864755,1.6789419567068893,8.706069956505251,8.519636
-24.68373201919458,1.8828364824161072,-15.050653373608364,7.492584
-24.718703639446215,2.0553844303683495,18.047842297466058,3.869072
-24.65226891318622,2.6978085689100486,-3.002697397827762,4.358511000000001
-24.40719966411221,2.928961107379579,-5.248225705947798,4.694833
-24.61314078281093,2.761906353043301,2.391657352522911,5.727705000000001
-24.383179203542216,2.9480813516490723,8.991354482447752,8.74003
-24.307063056608964,3.1455397193790597,15.925390850841502,3.795751
-24.724985680610835,3.477575347296141,21.217853025918732,4.054867
-24.64573846212959,4.211255318116662,-6.519584884712818,5.414744999999999
-24.357976082979615,4.885943948064332,5.043580244069518,5.984571999999999
-24.57552790295552,5.442241387043486,-5.209972419535496,4.103775
-24.51407413929895,5.86648989171041,-9.834144508317538,7.607621000000001
-24.66043799660936,6.3707023739282045,-9.746152936362487,7.039361
-24.470299271319345,6.4233157036928885,-0.28780455408102823,4.054212
-24.519433447234995,7.091434920807471,-5.034175742802344,3.9310599999999996
-24.548447333708285,6.995628285525959,-3.322615529788164,3.9609629999999996
-24.68348048195692,7.537003090899318,12.700266609059167,3.9800320000000005
-24.318140335368476,7.985884676707346,-22.445685917613293,6.022388000000001
-24.267213888032845,7.7805814818718755,10.217501814668951,8.109754
-24.466094244641138,7.841567663843089,23.15847550087561,3.746924
-24.410053160792803,8.478763701436806,-9.955528071342112,5.864059000000001
-24.350691683642765,8.862650946788907,4.999409317895437,5.603781
-24.339111184741725,8.93898086329088,11.357417115934949,5.233848
-24.62535558285897,9.680648670632744,-6.510079066058022,3.998543
-24.345109264179793,9.483079467872962,1.7768310390583877,4.797281
-24.60166466394938,9.280645395835636,7.244584790894998,6.455809
-24.35259225989907,9.302363624991564,8.791068044997386,7.589267000000001
-24.695865523466107,9.645318777893662,15.202400163236504,4.116955999999999
-24.629200923216224,9.98794614220921,-11.395844277772536,5.756253000000001
-24.539291126764315,10.027287530617242,-0.8472597894415879,3.942681
-24.68334748205134,9.945816880505157,3.2650743556197246,5.471079
-24.276678973386645,10.507597142637637,-1.6240487820391896,3.9635360000000004
-24.34516146818745,10.674851631765623,-0.5948773697641523,3.9293259999999997
-24.60986849072991,10.466058101645535,9.300488499591635,7.729113
-24.401840333545508,10.257922777427238,9.888031356701193,7.973836999999999
-24.686817698124667,10.860153193623141,7.491342291580294,6.560875
-24.3739739383989,11.837666887352006,-11.82664827420714,5.477762000000001
-24.608004719746972,12.212070578224482,2.727792863643711,4.896936999999999
-24.733087761049102,12.263553705306997,-1.6813624747136466,3.9764499999999994
-24.64455690552848,12.398601688791668,7.064562036855856,6.199358999999999
-24.649831701589118,12.985130509559669,-21.045717582750736,5.495483
-24.63578665645477,12.95645782565608,0.15842061744062935,3.9291230000000006
-24.518961937965415,12.877293274850734,2.711675958762583,4.904318000000001
-24.378609701895833,13.08947770945722,19.30910018327679,3.63397
-24.37821184322468,13.451277097219982,3.431918479829874,5.3267430000000004
-24.285936102464085,13.698086480114544,14.896429948228501,4.51673
-24.727636231542107,14.066089705767325,-7.082716999033969,3.906727
